MGT1040 Entrepreneurship 23BCE/23BEC/23BME E2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F2

STS1007 Arithmetic Problem Solving 23MIC A1+TA1
STS1007 Arithmetic Problem Solving 23MIC A2+TA2
STS1007 Arithmetic Problem Solving 23MIC B1+TB1
STS1007 Arithmetic Problem Solving 23MIC B2+TB2
STS2007 Enhancing Problem Solving Skills 22MIC/22MIS A1+TA1
STS2007 Enhancing Problem Solving Skills 22MIC/22MIS A2+TA2
STS2007 Enhancing Problem Solving Skills 22MIC/22MIS F1+TFF1
STS2007 Enhancing Problem Solving Skills 22MIC/22MIS F2+SF1
STS2007 Enhancing Problem Solving Skills 22MIC/22MIS G1+TG1
STS2007 Enhancing Problem Solving Skills 22MIC/22MIS G2+TG2
STS2007 Enhancing Problem Solving Skills 22MIC/22MIS E2+TE2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME A1+TA1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B1+TB1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C1+TC1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D1+TD1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E1+TE1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME F1+TF1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME G1+TG1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME A2+TA2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B2+TB2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C2+TC2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D2+TD2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E2+TE2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME F2+TF2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME G2+TG2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME A1+TA1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B1+TB1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C1+TC1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D1+TD1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E1+TE1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME F1+TF1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME G1+TG1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME A2+TA2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B2+TB2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C2+TC2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D2+TD2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E2+TE2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME F2+TF2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME G2+TG2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME A1+TA1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B1+TB1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C1+TC1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D1+TD1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E1+TE1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME A2+TA2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B2+TB2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C2+TC2

STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D2+TD2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E2+TE2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B1+TB1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C1+TC1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D1+TD1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E1+TE1
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME B2+TB2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME C2+TC2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME D2+TD2
STS2009 Arithmetic Problem Solving Skills 23BCE/23BEC/23BME E2+TE2
STS2009 Arithmetic Problem Solving Skills 23MIS C1+TC1
STS2009 Arithmetic Problem Solving Skills 23MIS C2+TC2
STS2009 Arithmetic Problem Solving Skills 23MIS D1+TD1
STS2009 Arithmetic Problem Solving Skills 23MIS D2+TD2
STS4003 Enhancing Programming Ability 21MIC/21MIS B1+TB1
STS4003 Enhancing Programming Ability 21MIC/21MIS B2+TB2
STS4003 Enhancing Programming Ability 21MIC/21MIS E1+TE1
STS4003 Enhancing Programming Ability 21MIC/21MIS E2+TE2
STS4003 Enhancing Programming Ability 21MIC/21MIS E1+TE1
STS4006 Advanced Competitive Coding - II 22BCE A1+TA1
STS4006 Advanced Competitive Coding - II 22BCE A2+TA2
STS4006 Advanced Competitive Coding - II 22BCE B1+TB1
STS4006 Advanced Competitive Coding - II 22BCE B2+TB2
STS4005 Basic Competitive Coding - II 22BEC/22BME C1+TC1
STS4005 Basic Competitive Coding - II 22BEC/22BME C2+TC2
STS4006 Advanced Competitive Coding - II 22BCE D1+TD1
STS4006 Advanced Competitive Coding - II 22BCE D2+TD2
STS4005 Basic Competitive Coding - II 22BEC/22BME E1+TE1
STS4005 Basic Competitive Coding - II 22BEC/22BME E2+TE2
STS4006 Advanced Competitive Coding - II 22BCE F1+TF1
STS4006 Advanced Competitive Coding - II 22BCE F2+TF2
STS4006 Advanced Competitive Coding - II 22BCE G1+TG1
STS4006 Advanced Competitive Coding - II 22BCE G2+TG2
STS4006 Advanced Competitive Coding - II 22BCE A1+TA1
STS4006 Advanced Competitive Coding - II 22BCE A2+TA2
STS4006 Advanced Competitive Coding - II 22BCE B1+TB1
STS4006 Advanced Competitive Coding - II 22BCE B2+TB2
STS4006 Advanced Competitive Coding - II 22BCE C1+TC1
STS4006 Advanced Competitive Coding - II 22BCE C2+TC2
STS4006 Advanced Competitive Coding - II 22BCE D1+TD1
STS4006 Advanced Competitive Coding - II 22BCE D2+TD2
STS4006 Advanced Competitive Coding - II 22BCE E1+TE1
STS4006 Advanced Competitive Coding - II 22BCE E2+TE2
STS4006 Advanced Competitive Coding - II 22BCE F1+TF1
STS4006 Advanced Competitive Coding - II 22BCE F2+TF2
STS4005 Basic Competitive Coding - II 22BEC/22BME G1+TG1
STS4006 Advanced Competitive Coding - II 22BCE G2+TG2

STS4006 Advanced Competitive Coding - II 22BCE A1+TA1
STS4006 Advanced Competitive Coding - II 22BCE A2+TA2
STS4006 Advanced Competitive Coding - II 22BCE B1+TB1
STS4006 Advanced Competitive Coding - II 22BCE B2+TB2
STS4006 Advanced Competitive Coding - II 22BCE C1+TC1
STS4006 Advanced Competitive Coding - II 22BCE C2+TC2
STS4006 Advanced Competitive Coding - II 22BCE D1+TD1
STS4006 Advanced Competitive Coding - II 22BCE D2+TD2
STS4006 Advanced Competitive Coding - II 22BCE E1+TE1
STS4006 Advanced Competitive Coding - II 22BCE E2+TE2
STS4006 Advanced Competitive Coding - II 22BCE F1+TFF1
STS4006 Advanced Competitive Coding - II 22BCE F2+SF1
STS4006 Advanced Competitive Coding - II 22BCE G1+TG1
STS4006 Advanced Competitive Coding - II 22BCE G2+TG2
STS4006 Advanced Competitive Coding - II 22BCE F1+TFF1
STS4006 Advanced Competitive Coding - II 22BCE F2+SF1
SWE2002 Human Computer Interaction 23MIC/23MIS E1+TE1
SWE2002 Human Computer Interaction 23MIC/23MIS E2+TE2
SWE2002 Human Computer Interaction 23MIC/23MIS G1+TG1
SWE2002 Human Computer Interaction 23MIC/23MIS G2+TG2
SWE2002 Human Computer Interaction 23MIC/23MIS E1+TE1
SWE2002 Human Computer Interaction 23MIC/23MIS E2+TE2
SWE2003 Requirements Engineering Management 23MIC/23MIS C1+TC1
SWE2003 Requirements Engineering Management 23MIC/23MIS C2+TC2
SWE2003 Requirements Engineering Management 23MIC/23MIS F1+TFF1
SWE2003 Requirements Engineering Management 23MIC/23MIS F2+TF2
SWE2003 Requirements Engineering Management 23MIC/23MIS C1+TC1
SWE2003 Requirements Engineering Management 23MIC/23MIS F2+TF2
SWE2004 Software Design and Architecture 23MIS A1+TA1
SWE2004 Software Design and Architecture 23MIS A2+TA2
SWE2004 Software Design and Architecture 23MIS B1+TB1
SWE2004 Software Design and Architecture 23MIS B2+TB2
SWE2006 Database Systems 23MIC/23MIS C1+TC1
SWE2006 Database Systems 23MIC/23MIS C2+TC2
SWE2006 Database Systems 23MIC/23MIS D1+TD1
SWE2006 Database Systems 23MIC/23MIS D2+TD2
SWE2006 Database Systems 23MIC/23MIS C1+TC1
SWE2006 Database Systems 23MIC/23MIS C2+TC2
SWE2006 Database Systems 23MIC/23MIS D1+TD1
SWE2006 Database Systems 23MIC/23MIS D2+TD2
SWE2008 Object Oriented Analysis and Design 22MIS C1+TC1
SWE2008 Object Oriented Analysis and Design 22MIS C2+TC2
SWE3001 Introduction to Computer Networks 23MIC/23MIS E1+TE1
SWE3001 Introduction to Computer Networks 23MIC/23MIS E2+TE2
SWE3001 Introduction to Computer Networks 23MIC/23MIS F1+TFF1
SWE3001 Introduction to Computer Networks 23MIC/23MIS F2+TF2
SWE3001 Introduction to Computer Networks 23MIC/23MIS E1+TE1

SWE3001 Introduction to Computer Networks 23MIC/23MIS E2+TE2
SWE3001 Introduction to Computer Networks 23MIC/23MIS F1+TFF1
SWE3001 Introduction to Computer Networks 23MIC/23MIS F2+SF1
SWE3003 Information and System Security 22MIC/22MIS D1+TD1
SWE3003 Information and System Security 22MIC/22MIS D2+TD2
SWE3003 Information and System Security 22MIC/22MIS E1+TE1
SWE3003 Information and System Security 22MIC/22MIS E2+TE2
SWE3005 Principles of Design Patterns 22MIS C1+TC1
SWE3005 Principles of Design Patterns 22MIS C2+TC2
SWE3005 Principles of Design Patterns 22MIS C2+TC2
SWE4001 Internet and Web Technologies 21MIS F1+TFF1
SWE4002 Software Testing 22MIC/22MIS D1+TD1
SWE4002 Software Testing 22MIC/22MIS D2+TD2
SWE4002 Software Testing 22MIC/22MIS D1+TD1
SWE4002 Software Testing 22MIC/22MIS D2+TD2
SWE4002 Software Testing 22MIC/22MIS E1+TE1
SWE4002 Software Testing 22MIC/22MIS E2+TE2
SWE4002 Software Testing 21MIC E1+TE1
SWE4003 Concepts of Mobile Application Development 22MIC/22MIS A1+TA1
SWE4003 Concepts of Mobile Application Development 22MIC/22MIS B1+TB1
SWE4003 Concepts of Mobile Application Development 22MIC/22MIS A2+TA2
SWE4003 Concepts of Mobile Application Development 22MIC/22MIS B2+TB2
SWE4003 Concepts of Mobile Application Development 21MIC/21MIS A1+TA1
SWE4003 Concepts of Mobile Application Development 21MIC/21MIS B1+TB1
SWE4003 Concepts of Mobile Application Development 21MIC/21MIS A2+TA2
SWE4003 Concepts of Mobile Application Development 21MIC/21MIS B2+TB2
SWE4004 Cloud Computing and its Applications 22MIS F1+TFF1
SWE4004 Cloud Computing and its Applications 22MIS F2+SF1
SWE4005 Storage Technologies and Management 22MIS F1+TFF1
SWE4005 Storage Technologies and Management 22MIS F2+SF1
SWE4005 Storage Technologies and Management 21MIC/21MIS G1+TG1
SWE4005 Storage Technologies and Management 21MIC/21MIS G2+TG2
SWE4005 Storage Technologies and Management 21MIC/21MIS D1+TD1
SWE4005 Storage Technologies and Management 21MIC/21MIS D2+TD2
SWE4006 Advanced Server Side Programming 22MIC B1+TB1
SWE4006 Advanced Server Side Programming 22MIC B2+TB2
SWE4006 Advanced Server Side Programming 22MIC B1+TB1
SWE4006 Advanced Server Side Programming 22MIC E2+TE2
SWE4007 Software Application Architecture 21MIC D1+TD1
SWE4007 Software Application Architecture 21MIC D2+TD2
SWE4007 Software Application Architecture 21MIC G2+TG2
SWE4008 Application Development and Deployment Architecture 22MIC A1+TA1
SWE4008 Application Development and Deployment Architecture 22MIC A2+TA2
SWE4008 Application Development and Deployment Architecture 22MIC A1+TA1
SWE4008 Application Development and Deployment Architecture 22MIC A2+TA2
SWE4008 Application Development and Deployment Architecture 21MIC/21MIS F1+TFF1
SWE4008 Application Development and Deployment Architecture 21MIC/21MIS F2+SF1
SWE4008 Application Development and Deployment Architecture 21MIC/21MIS F1+TFF1
SWE4008 Application Development and Deployment Architecture 21MIC/21MIS F2+SF1
STS2006 Getting Started to Skill Enhancement 21BCE/21BEC/21BME D1+TD1
CSE4037 Reinforcement Learning 21BCE A1+TA1
CSE4037 Reinforcement Learning 21BCE A2+TA2
